땜	because of	너 *땜*에|일 *땜*에 바쁘다|비 *땜*에 못 갔다	because of you (informal)|busy because of work|couldn't go because of rain	[sound:row1654_chunk1.wav]|[sound:row1654_chunk2.wav]|[sound:row1654_chunk3.wav]
만족하다	to be satisfied	결과에 *만족하다*|삶에 *만족하다*|매우 *만족하는* 손님	to be satisfied with the result|to be satisfied with life|very satisfied customer	[sound:row1655_chunk1.wav]|[sound:row1655_chunk2.wav]|[sound:row1655_chunk3.wav]
메다	to shoulder/carry	가방을 *메다*|배낭을 *메다*|카메라를 *메다*	to shoulder a bag|to wear a backpack|to carry a camera	[sound:row1656_chunk1.wav]|[sound:row1656_chunk2.wav]|[sound:row1656_chunk3.wav]
미인	beautiful woman	절세 *미인*|*미인* 대회|전형적인 *미인*	incomparable beauty|beauty pageant|typical beauty	[sound:row1657_chunk1.wav]|[sound:row1657_chunk2.wav]|[sound:row1657_chunk3.wav]
반지	ring	금 *반지*|*반지*를 끼다|커플 *반지*	gold ring|to wear a ring|couple rings	[sound:row1658_chunk1.wav]|[sound:row1658_chunk2.wav]|[sound:row1658_chunk3.wav]
밤	chestnut	*밤*을 까다|군*밤*|*밤*나무	to peel a chestnut|roasted chestnuts|chestnut tree	[sound:row1659_chunk1.wav]|[sound:row1659_chunk2.wav]|[sound:row1659_chunk3.wav]
부르다	to be full	배가 *부르다*|배*부르게* 먹다|너무 *불러서* 못 먹다	to be full|to eat until full|to be too full to eat	[sound:row1660_chunk1.wav]|[sound:row1660_chunk2.wav]|[sound:row1660_chunk3.wav]
비타민	vitamin	*비타민* 보충제|*비타민*이 풍부하다|종합 *비타민*	vitamin supplement|to be rich in vitamins|multivitamin	[sound:row1661_chunk1.wav]|[sound:row1661_chunk2.wav]|[sound:row1661_chunk3.wav]
빌딩	building	높은 *빌딩*|*빌딩* 숲|사무용 *빌딩*	tall building|forest of buildings|office building	[sound:row1662_chunk1.wav]|[sound:row1662_chunk2.wav]|[sound:row1662_chunk3.wav]
산속	in the mountains	깊은 *산속*|*산속*을 헤매다|*산속* 공기	deep in the mountains|to wander in the mountains|mountain air	[sound:row1663_chunk1.wav]|[sound:row1663_chunk2.wav]|[sound:row1663_chunk3.wav]
송이	bunch/counter for flowers	장미 한 *송이*|포도 한 *송이*|꽃*송이*	a single rose|a bunch of grapes|flower bud	[sound:row1664_chunk1.wav]|[sound:row1664_chunk2.wav]|[sound:row1664_chunk3.wav]
식초	vinegar	*식초*를 치다|사과 *식초*|*식초* 맛	to add vinegar|apple vinegar|vinegar taste	[sound:row1665_chunk1.wav]|[sound:row1665_chunk2.wav]|[sound:row1665_chunk3.wav]
심부름	errand	*심부름*을 시키다|엄마 *심부름*|*심부름*을 다녀오다	to send on an errand|mother's errand|to run an errand	[sound:row1666_chunk1.wav]|[sound:row1666_chunk2.wav]|[sound:row1666_chunk3.wav]
야외	outdoors	*야외* 공연장|*야외* 활동|*야외*에서 먹다	outdoor theater|outdoor activity|to eat outdoors	[sound:row1667_chunk1.wav]|[sound:row1667_chunk2.wav]|[sound:row1667_chunk3.wav]
옆집	house next door	*옆집* 이웃|*옆집*으로 이사 오다|*옆집* 강아지	next-door neighbor|to move in next door|the neighbor's dog	[sound:row1668_chunk1.wav]|[sound:row1668_chunk2.wav]|[sound:row1668_chunk3.wav]
오래도록	for a long time	*오래도록* 기억하다|*오래도록* 남다|*오래도록* 사랑하다	to remember for a long time|to remain for a long time|to love forever	[sound:row1669_chunk1.wav]|[sound:row1669_chunk2.wav]|[sound:row1669_chunk3.wav]
이빨	teeth	*이빨*을 닦다|*이빨*이 빠지다|*이빨* 자국	to brush teeth|a tooth falls out|teeth marks	[sound:row1670_chunk1.wav]|[sound:row1670_chunk2.wav]|[sound:row1670_chunk3.wav]
장학금	scholarship	*장학금*을 받다|*장학금* 신청|성적 *장학금*	to receive a scholarship|scholarship application|merit scholarship	[sound:row1671_chunk1.wav]|[sound:row1671_chunk2.wav]|[sound:row1671_chunk3.wav]
쟤	that kid	*쟤*는 누구니?|*쟤*가 그랬어|*쟤*랑 놀다	Who is that kid?|He/she did it|to play with that kid	[sound:row1672_chunk1.wav]|[sound:row1672_chunk2.wav]|[sound:row1672_chunk3.wav]
쪽	page	다음 *쪽*|백 *쪽*을 펴다|마지막 *쪽*	next page|to open to page 100|the last page	[sound:row1673_chunk1.wav]|[sound:row1673_chunk2.wav]|[sound:row1673_chunk3.wav]
초밥	sushi	모둠 *초밥*|*초밥*을 먹다|회 *초밥*	assorted sushi|to eat sushi|raw fish sushi	[sound:row1674_chunk1.wav]|[sound:row1674_chunk2.wav]|[sound:row1674_chunk3.wav]
출구	exit	비상 *출구*|*출구*로 나가다|지하철 *출구*	emergency exit|to go out through the exit|subway exit	[sound:row1675_chunk1.wav]|[sound:row1675_chunk2.wav]|[sound:row1675_chunk3.wav]
출입문	entrance door	*출입문*을 열다|*출입문* 근처|정문 *출입문*	to open the entrance door|near the entrance|main entrance door	[sound:row1676_chunk1.wav]|[sound:row1676_chunk2.wav]|[sound:row1676_chunk3.wav]
풀	glue	*풀*로 붙이다|딱*풀*|물*풀*	to stick with glue|glue stick|liquid glue	[sound:row1677_chunk1.wav]|[sound:row1677_chunk2.wav]|[sound:row1677_chunk3.wav]
필름	film	영화 *필름*|*필름* 카메라|*필름*이 끊기다	movie film|film camera|to black out (drinking)	[sound:row1678_chunk1.wav]|[sound:row1678_chunk2.wav]|[sound:row1678_chunk3.wav]
호선	subway line	지하철 일 *호선*|삼 *호선*을 타다|환승하는 *호선*	subway line 1|to take line 3|transfer line	[sound:row1679_chunk1.wav]|[sound:row1679_chunk2.wav]|[sound:row1679_chunk3.wav]
가위	scissors	*가위*로 자르다|주방용 *가위*|*가위*바위보	to cut with scissors|kitchen scissors|rock-paper-scissors	[sound:row1680_chunk1.wav]|[sound:row1680_chunk2.wav]|[sound:row1680_chunk3.wav]
고속	high speed	*고속* 주행|*고속* 엘리베이터|*고속*으로 회전하다	high-speed driving|high-speed elevator|to rotate at high speed	[sound:row1681_chunk1.wav]|[sound:row1681_chunk2.wav]|[sound:row1681_chunk3.wav]
구하다	to save	생명을 *구하다*|물에 빠진 사람을 *구하다*|나라를 *구하다*	to save a life|to save a drowning person|to save the country	[sound:row1682_chunk1.wav]|[sound:row1682_chunk2.wav]|[sound:row1682_chunk3.wav]
도망가다	to run away	멀리 *도망가다*|범인이 *도망가다*|몰래 *도망갔다*	to run far away|the criminal runs away|ran away secretly	[sound:row1683_chunk1.wav]|[sound:row1683_chunk2.wav]|[sound:row1683_chunk3.wav]
땅콩	peanut	볶은 *땅콩*|*땅콩* 버터|*땅콩* 알레르기	roasted peanuts|peanut butter|peanut allergy	[sound:row1684_chunk1.wav]|[sound:row1684_chunk2.wav]|[sound:row1684_chunk3.wav]
신호등	traffic light	*신호등*이 바뀌다|*신호등*을 기다리다|빨간 *신호등*	the light changes|to wait for the traffic light|red traffic light	[sound:row1685_chunk1.wav]|[sound:row1685_chunk2.wav]|[sound:row1685_chunk3.wav]
신혼여행	honeymoon	*신혼여행*을 떠나다|*신혼여행*지 추천|즐거운 *신혼여행*	to go on a honeymoon|honeymoon destination recommendation|pleasant honeymoon	[sound:row1686_chunk1.wav]|[sound:row1686_chunk2.wav]|[sound:row1686_chunk3.wav]
씩씩하다	to be brave	*씩씩한* 어린이|*씩씩하게* 걷다|목소리가 *씩씩하다*	brave child|to walk vigorously|voice is spirited	[sound:row1687_chunk1.wav]|[sound:row1687_chunk2.wav]|[sound:row1687_chunk3.wav]
월드컵	World Cup	*월드컵* 경기|*월드컵* 우승|*월드컵* 개최지	World Cup match|World Cup victory|World Cup host	[sound:row1688_chunk1.wav]|[sound:row1688_chunk2.wav]|[sound:row1688_chunk3.wav]
입원	hospitalization	*입원* 수속|*입원* 중이다|병원에 *입원*	hospitalization procedure|to be hospitalized|staying in the hospital	[sound:row1689_chunk1.wav]|[sound:row1689_chunk2.wav]|[sound:row1689_chunk3.wav]
잘살다	to live well	부자로 *잘살다*|행복하게 *잘살다*|평화롭게 *잘살다*	to live wealthily|to live happily|to live peacefully	[sound:row1690_chunk1.wav]|[sound:row1690_chunk2.wav]|[sound:row1690_chunk3.wav]
장가	taking a wife	*장가* 가다|*장가* 보낼 아들|일찍 *장가* 들다	to get married (for a man)|son to be married off|to marry early (for a man)	[sound:row1691_chunk1.wav]|[sound:row1691_chunk2.wav]|[sound:row1691_chunk3.wav]
졸업생	graduate	이번 *졸업생*|고등학교 *졸업생*|*졸업생* 대표	this year's graduates|high school graduates|valedictorian	[sound:row1692_chunk1.wav]|[sound:row1692_chunk2.wav]|[sound:row1692_chunk3.wav]
죽다	to death (to be very)	심심해 *죽다*|피곤해 *죽다*|보고 싶어 *죽겠어*	to be bored to death|to be tired to death|I'm dying to see you	[sound:row1693_chunk1.wav]|[sound:row1693_chunk2.wav]|[sound:row1693_chunk3.wav]
친절	kindness	*친절*을 베풀다|*친절*한 미소|과잉 *친절*	to show kindness|kind smile|excessive kindness	[sound:row1694_chunk1.wav]|[sound:row1694_chunk2.wav]|[sound:row1694_chunk3.wav]
침실	bedroom	*침실* 가구|안방 *침실*|*침실*을 꾸미다	bedroom furniture|main bedroom|to decorate a bedroom	[sound:row1695_chunk1.wav]|[sound:row1695_chunk2.wav]|[sound:row1695_chunk3.wav]
기타	guitar	*기타*를 치다|전자 *기타*|*기타* 줄	to play the guitar|electric guitar|guitar strings	[sound:row1696_chunk1.wav]|[sound:row1696_chunk2.wav]|[sound:row1696_chunk3.wav]
나빠지다	to worsen	건강이 *나빠지다*|기분이 *나빠지다*|시력이 *나빠지다*	health worsens|mood gets bad|eyesight gets worse	[sound:row1697_chunk1.wav]|[sound:row1697_chunk2.wav]|[sound:row1697_chunk3.wav]
남	male	*남*녀 공용|*남*학생|성인 *남*성	unisex|male student|adult male	[sound:row1698_chunk1.wav]|[sound:row1698_chunk2.wav]|[sound:row1698_chunk3.wav]
두통	headache	심한 *두통*|*두통*약|*두통*이 있다	severe headache|headache medicine|to have a headache	[sound:row1699_chunk1.wav]|[sound:row1699_chunk2.wav]|[sound:row1699_chunk3.wav]
설거지	washing dishes	*설거지*를 하다|*설거지* 거리|깨끗한 *설거지*	to wash dishes|dirty dishes|clean dishwashing	[sound:row1700_chunk1.wav]|[sound:row1700_chunk2.wav]|[sound:row1700_chunk3.wav]
수년	several years	*수년* 동안|*수년* 전|*수년*에 걸쳐	for several years|several years ago|over several years	[sound:row1701_chunk1.wav]|[sound:row1701_chunk2.wav]|[sound:row1701_chunk3.wav]
수출하다	to export	상품을 *수출하다*|외국으로 *수출하다*|반도체를 *수출하다*	to export products|to export abroad|to export semiconductors	[sound:row1702_chunk1.wav]|[sound:row1702_chunk2.wav]|[sound:row1702_chunk3.wav]
숙소	lodging	*숙소*를 정하다|깔끔한 *숙소*|*숙소*에 도착하다	to decide on lodging|clean accommodation|to arrive at the lodging	[sound:row1703_chunk1.wav]|[sound:row1703_chunk2.wav]|[sound:row1703_chunk3.wav]
한잔하다	to have a drink	가볍게 *한잔하다*|친구와 *한잔하다*|나중에 *한잔합시다*	to have a light drink|to have a drink with a friend|let's have a drink later	[sound:row1704_chunk1.wav]|[sound:row1704_chunk2.wav]|[sound:row1704_chunk3.wav]
가요	popular song	최신 *가요*|*가요* 프로그램|*가요*를 부르다	latest K-pop/popular song|music chart program|to sing a popular song	[sound:row1705_chunk1.wav]|[sound:row1705_chunk2.wav]|[sound:row1705_chunk3.wav]
감상	appreciation	영화 *감상*|음악 *감상*실|예술 *감상*	movie appreciation|music listening room|art appreciation	[sound:row1706_chunk1.wav]|[sound:row1706_chunk2.wav]|[sound:row1706_chunk3.wav]
공짜	free	*공짜* 선물|세상에 *공짜*는 없다|*공짜*로 주다	free gift|nothing is free in this world|to give for free	[sound:row1707_chunk1.wav]|[sound:row1707_chunk2.wav]|[sound:row1707_chunk3.wav]
그만하다	to be about that much	그 정도면 *그만하다*|실력이 *그만하다*|어려움이 *그만하다*	that's about enough|skill is about at that level|the difficulty is about that much	[sound:row1708_chunk1.wav]|[sound:row1708_chunk2.wav]|[sound:row1708_chunk3.wav]
모기	mosquito	*모기*에 물리다|*모기*를 잡다|*모기*향을 피우다	to get a mosquito bite|to catch a mosquito|to light a mosquito coil	[sound:row1709_chunk1.wav]|[sound:row1709_chunk2.wav]|[sound:row1709_chunk3.wav]
볼일	business/errand	*볼일*이 있다|급한 *볼일*|*볼일*을 보다	to have business to do|urgent business|to take care of business/to use restroom	[sound:row1710_chunk1.wav]|[sound:row1710_chunk2.wav]|[sound:row1710_chunk3.wav]
부끄러움	shyness/shame	*부끄러움*을 타다|*부끄러움*을 느끼다|*부끄러움* 없는 행동	to be shy|to feel ashamed|shameless behavior	[sound:row1711_chunk1.wav]|[sound:row1711_chunk2.wav]|[sound:row1711_chunk3.wav]
스웨터	sweater	털 *스웨터*|*스웨터*를 입다|빨간 *스웨터*	wool sweater|to wear a sweater|red sweater	[sound:row1712_chunk1.wav]|[sound:row1712_chunk2.wav]|[sound:row1712_chunk3.wav]
여행사	travel agency	*여행사* 직원|*여행사* 상품|*여행사*를 통하다	travel agency employee|travel agency package|to go through a travel agency	[sound:row1713_chunk1.wav]|[sound:row1713_chunk2.wav]|[sound:row1713_chunk3.wav]
왼손	left hand	*왼손* 잡이|*왼손*을 쓰다|*왼손*에 들다	left-handed person|to use the left hand|to hold in the left hand	[sound:row1714_chunk1.wav]|[sound:row1714_chunk2.wav]|[sound:row1714_chunk3.wav]
유학생	international student	교환 *유학생*|*유학생* 비자|외국인 *유학생*	exchange student|student visa|foreign student	[sound:row1715_chunk1.wav]|[sound:row1715_chunk2.wav]|[sound:row1715_chunk3.wav]
잘생기다	to be handsome	정말 *잘생겼다*|*잘생긴* 얼굴|키 크고 *잘생기다*	to be really handsome|handsome face|to be tall and handsome	[sound:row1716_chunk1.wav]|[sound:row1716_chunk2.wav]|[sound:row1716_chunk3.wav]
저리	that way	*저리* 가세요|*저리* 비켜|*저리* 옮기다	go that way/go away|get out of that way|to move it over there	[sound:row1717_chunk1.wav]|[sound:row1717_chunk2.wav]|[sound:row1717_chunk3.wav]
절약하다	to save/conserve	전기를 *절약하다*|시간을 *절약하다*|돈을 *절약하다*	to save electricity|to save time|to save money	[sound:row1718_chunk1.wav]|[sound:row1718_chunk2.wav]|[sound:row1718_chunk3.wav]
합격	passing	시험 *합격*|*합격* 통지서|*합격*을 축하해	passing the exam|acceptance letter|congrats on passing	[sound:row1719_chunk1.wav]|[sound:row1719_chunk2.wav]|[sound:row1719_chunk3.wav]
갈다	to change/replace	타이어를 *갈다*|전구를 *갈다*|옷을 *갈아* 입다	to change a tire|to replace a lightbulb|to change clothes	[sound:row1720_chunk1.wav]|[sound:row1720_chunk2.wav]|[sound:row1720_chunk3.wav]
기도	prayer	*기도*를 드리다|간절한 *기도*|*기도*하는 마음	to offer a prayer|earnest prayer|praying heart	[sound:row1721_chunk1.wav]|[sound:row1721_chunk2.wav]|[sound:row1721_chunk3.wav]
길거리	street	*길거리* 공연|*길거리* 음식|*길거리*를 헤매다	street performance|street food|to wander the streets	[sound:row1722_chunk1.wav]|[sound:row1722_chunk2.wav]|[sound:row1722_chunk3.wav]
꽃잎	petal	*꽃잎*이 떨어지다|분홍색 *꽃잎*|*꽃잎*을 말리다	petals are falling|pink petal|to dry petals	[sound:row1723_chunk1.wav]|[sound:row1723_chunk2.wav]|[sound:row1723_chunk3.wav]
돌려주다	to give back	책을 *돌려주다*|빌린 돈을 *돌려주다*|제자리에 *돌려주다*	to return a book|to give back borrowed money|to return to its place	[sound:row1724_chunk1.wav]|[sound:row1724_chunk2.wav]|[sound:row1724_chunk3.wav]
라이터	lighter	*라이터*로 불을 켜다|가스 *라이터*|*라이터*를 빌리다	to light with a lighter|gas lighter|to borrow a lighter	[sound:row1725_chunk1.wav]|[sound:row1725_chunk2.wav]|[sound:row1725_chunk3.wav]
생활환경	living environment	*생활환경*이 좋다|도시의 *생활환경*|*생활환경* 개선	living environment is good|urban living environment|improving the living environment	[sound:row1726_chunk1.wav]|[sound:row1726_chunk2.wav]|[sound:row1726_chunk3.wav]
오리	duck	*오리* 고기|*오리*가 헤엄치다|청둥*오리*	duck meat|a duck swims|mallard duck	[sound:row1727_chunk1.wav]|[sound:row1727_chunk2.wav]|[sound:row1727_chunk3.wav]
입원하다	to be hospitalized	병원에 *입원하다*|교통사고로 *입원하다*|잠시 *입원하다*	to be admitted to hospital|to be hospitalized due to accident|to be hospitalized briefly	[sound:row1728_chunk1.wav]|[sound:row1728_chunk2.wav]|[sound:row1728_chunk3.wav]
장난감	toy	*장난감* 자동차|어린이 *장난감*|*장난감*을 가지고 놀다	toy car|children's toy|to play with toys	[sound:row1729_chunk1.wav]|[sound:row1729_chunk2.wav]|[sound:row1729_chunk3.wav]
전기밥솥	electric rice cooker	*전기밥솥*에 쌀을 안치다|*전기밥솥* 버튼|압력 *전기밥솥*	to put rice in the cooker|rice cooker button|pressure rice cooker	[sound:row1730_chunk1.wav]|[sound:row1730_chunk2.wav]|[sound:row1730_chunk3.wav]
하품	yawn	*하품*이 나오다|입을 벌려 *하품*하다|자꾸 *하품*하다	to yawn|to yawn with mouth open|to yawn repeatedly	[sound:row1731_chunk1.wav]|[sound:row1731_chunk2.wav]|[sound:row1731_chunk3.wav]
교문	school gate	*교문* 앞에 서다|*교문*을 통과하다|학교 *교문*	to stand in front of the school gate|to pass through the gate|school gate	[sound:row1732_chunk1.wav]|[sound:row1732_chunk2.wav]|[sound:row1732_chunk3.wav]
권투	boxing	*권투* 경기|*권투*를 배우다|*권투* 선수	boxing match|to learn boxing|boxer	[sound:row1733_chunk1.wav]|[sound:row1733_chunk2.wav]|[sound:row1733_chunk3.wav]
받침	support/base	받침대 *받침*|컵 *받침*|한글 *받침*	support base|coaster|final consonant (in Hangeul)	[sound:row1734_chunk1.wav]|[sound:row1734_chunk2.wav]|[sound:row1734_chunk3.wav]
북	north	*북*쪽 방향|*북*한|*북*서풍	north direction|North Korea|northwesterly wind	[sound:row1735_chunk1.wav]|[sound:row1735_chunk2.wav]|[sound:row1735_chunk3.wav]
수고하다	to work hard	오늘도 *수고하셨습니다*|애쓰며 *수고하다*|모두 *수고하셨어요*	good job today|to work hard with effort|everyone worked hard	[sound:row1736_chunk1.wav]|[sound:row1736_chunk2.wav]|[sound:row1736_chunk3.wav]
